TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190125,-19.597,1.0,0.0,2.279,1.0,237.777,1.0,0.279,1.0,100.72,1.0,0.023,0.0,11.277,0.4375,-9999,0.0,3.215208333333333,1.0,0.54,1.0,1.3683333333333334,1.0,2.6416666666666666,1.0,0.5285416666666666,1.0,234.475,1.0,414.552,1.0,-11.486,-11.09,-10.712,-10.576,-10.021,-9.331,-8.215,-6.928,-5.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.13261,-9999,0.144515,-9999,0.194783,-9999,-9999,-9999,-18.8018,-9999,-17.4569,-9999,-9999,2.05884,0.00385896,0.0,-9999,0.00385896,0.00460919,0.00480362,0.0,0.0,0.0,2.82904e-08,2.82955e-08,3.24084e-08,3.4579e-08,-0.00385893,-0.0048036,-0.00460916,-0.00385893,4.00746e-05,4.00746e-05,5.46606e-05,0.0057945,0.0,0.0,0.0,6.16097e-05,-9999,-9999
20190126,-20.253,1.0,0.0,2.53,1.0,220.598,1.0,0.246,1.0,101.266,1.0,0.077,0.0,11.408,1.0,0.40195283131828585,1.0,-10.407916666666667,1.0,0.988125,1.0,1.8164583333333333,1.0,3.0187500000000003,1.0,0.7889583333333333,1.0,230.80208333333334,1.0,414.623,1.0,-11.376,-10.983,-10.621,-10.509,-9.981,-9.335,-8.264,-7.007,-5.823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.87858,-9999,-0.066516,-9999,-0.061758,-9999,-9999,-9999,-4.8675,-9999,-4.51933,-9999,-9999,2.35569,0.00187808,0.0,-9999,0.00187808,0.00187808,0.00228629,0.0,0.0,0.0,2.41584e-08,2.41629e-08,2.78345e-08,2.97804e-08,-0.00187806,-0.00228627,-0.00187806,-0.00187805,2.80802e-05,2.80802e-05,3.83005e-05,0.00552188,0.0,0.0,0.0,6.83927e-05,-9999,-9999
20190127,-15.993,1.0,0.0174639,2.609,1.0,230.312,1.0,0.263,1.0,101.373,1.0,0.206,0.0,10.889,1.0,0.39742726164016035,1.0,-15.221875000000002,1.0,1.5908333333333333,1.0,2.428125,1.0,3.0958333333333328,1.0,1.1929166666666668,1.0,245.0333333333334,1.0,415.208,1.0,-11.392,-11.002,-10.638,-10.522,-9.991,-9.35,-8.305,-7.079,-5.907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.77921,-9999,0.0550711,-9999,0.088662,-9999,-9999,-9999,-13.8261,-9999,-19.7951,-9999,-9999,1.25136,0.00150666,0.0,-9999,0.00150666,0.00150666,0.00225689,0.0,0.0,0.0,6.44282e-08,6.44368e-08,7.13132e-08,7.48587e-08,-0.0015066,-0.00270019,-0.0015066,-0.00150658,0.000372254,0.000372254,0.000507744,0.00725919,0.0,0.0,0.0,7.05377e-05,-9999,-9999
20190128,-8.835,1.0,0.29585,2.211,1.0,261.531,1.0,0.45,1.0,101.419,1.0,0.085,0.0,9.273,1.0,0.2978114978758359,1.0,-13.681875,1.0,2.3008333333333333,1.0,2.339375,1.0,2.6583333333333337,1.0,0.8541666666666666,1.0,274.7583333333334,1.0,414.064,1.0,-10.771,-10.516,-10.367,-10.375,-9.922,-9.354,-8.347,-7.146,-5.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.38474,-9999,-0.662538,-9999,-1.03192,-9999,-9999,-9999,-17.7383,-9999,-23.9084,-9999,-9999,2.0535,0.00385896,0.0,-9999,0.00385896,0.00460919,0.00480362,0.0,0.0,0.0,1.95613e-07,1.95628e-07,2.07122e-07,2.12877e-07,-0.00385877,-0.00480344,-0.00460899,-0.00385876,0.00601297,0.00601297,0.00820152,0.00994156,0.0,0.0,0.0,5.97706e-05,-9999,-9999
20190129,-19.85,1.0,0.754531,2.81,1.0,186.373,1.0,0.268,1.0,102.405,1.0,0.043,0.0,5.207,1.0,0.21830884356858352,1.0,-38.141666666666666,1.0,3.5135416666666663,1.0,3.4737500000000003,1.0,3.6875,1.0,1.5322916666666668,1.0,223.45833333333334,1.0,415.985,1.0,-10.474,-10.157,-9.967,-10.03,-9.656,-9.228,-8.345,-7.208,-6.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.21335,-9999,0.228039,-9999,0.339238,-9999,-9999,-9999,-6.75372,-9999,-8.15884,-9999,-9999,1.93145,0.00253233,0.0,-9999,0.00253233,0.00253233,0.00294055,0.0,0.0,0.0,2.87994e-08,2.88043e-08,3.28267e-08,3.4946e-08,-0.0025323,-0.00294051,-0.0025323,-0.0025323,6.08113e-05,6.08113e-05,8.29449e-05,0.00568569,0.0,0.0,0.0,7.59682e-05,-9999,-9999
20190130,-22.412,1.0,1.35,4.579,1.0,169.869,1.0,0.2,1.0,102.698,1.0,0.011,0.0,3.725,1.0,0.08191578662262035,1.0,-34.912083333333335,1.0,4.470833333333333,1.0,4.426041666666666,1.0,3.9895833333333335,1.0,2.87375,1.0,205.32499999999996,1.0,416.497,1.0,-11.298,-10.804,-10.312,-10.182,-9.685,-9.166,-8.308,-7.25,-6.139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.95584,-9999,0.246969,-9999,0.332876,-9999,-9999,-9999,-4.88218,-9999,-4.53295,-9999,-9999,1.68791,-0.0145563,0.0,-9999,-0.0145563,-0.0145563,-0.0145563,0.0,0.0,0.0,1.532e-08,1.53231e-08,1.78483e-08,1.92001e-08,0.0145563,0.0145563,0.0145563,0.0145563,1.42092e-05,1.42092e-05,1.9381e-05,0.00463082,0.0,0.0,0.0,0.000123761,-9999,-9999
20190131,-26.237,1.0,2.06576,4.214,1.0,155.381,1.0,0.163,1.0,103.427,1.0,0.002,0.0,2.977,1.0,0.07666058592327935,1.0,-35.123333333333335,1.0,4.406041666666667,1.0,4.731041666666667,1.0,4.777083333333333,1.0,2.452916666666667,1.0,190.07708333333335,1.0,417.798,1.0,-12.095,-11.524,-10.883,-10.613,-9.996,-9.312,-8.343,-7.283,-6.205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.7551,-9999,0.198899,-9999,0.184671,-9999,-9999,-9999,-5.41315,-9999,-5.02594,-9999,-9999,1.17064,-0.0136034,0.0,-9999,-0.0136034,-0.0136034,-0.0107387,0.0,0.0,0.0,3.67558e-09,3.67659e-09,4.53017e-09,5.00569e-09,0.0136034,0.0107387,0.0107388,0.0136034,4.15109e-07,4.15109e-07,5.66197e-07,0.00307879,0.0,0.0,0.0,0.000113897,-9999,-9999
20190201,-26.35,1.0,2.89253,5.579,1.0,159.096,1.0,0.163,1.0,102.694,1.0,0.001,0.0,6.429,1.0,0.17059024387448649,1.0,-40.954791666666665,1.0,5.099374999999999,1.0,5.712916666666666,1.0,6.022916666666667,1.0,3.674375,1.0,199.83541666666665,1.0,417.139,1.0,-12.83,-12.22,-11.488,-11.113,-10.4,-9.567,-8.461,-7.334,-6.266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.27654,-9999,-0.119576,-9999,-9999,-9999,-9999,-9999,-16.0499,-9999,-9999,-9999,-9999,1.55538,-0.0129932,0.0,-9999,-0.0129932,-0.0129932,-0.00938329,0.0,0.0,0.0,3.5532e-09,3.55418e-09,4.38324e-09,4.84541e-09,0.0129932,0.00938329,0.00938339,0.0129932,3.8205e-07,3.8205e-07,5.21106e-07,0.00303627,0.0,0.0,0.0,0.000150785,-9999,-9999
20190202,-24.327,1.0,3.82453,4.473,1.0,190.727,1.0,0.189,1.0,101.174,1.0,0.039,0.0,7.582,0.833333,0.28202445507089136,0.8333333333333334,-22.088958333333334,1.0,4.0339583333333335,1.0,4.867083333333333,1.0,4.391666666666667,1.0,3.026666666666667,1.0,212.7208333333333,1.0,416.313,1.0,-13.026,-12.469,-11.815,-11.463,-10.744,-9.853,-8.636,-7.414,-6.329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.14274,-9999,0.116704,-9999,-9999,-9999,-9999,-9999,-12.0299,-9999,-9999,-9999,-9999,1.341,-0.0132047,0.0,-9999,-0.0132047,-0.0132047,-0.00749405,0.0,0.0,0.0,1.11401e-08,1.11422e-08,1.2888e-08,1.3826e-08,0.0132046,0.00749406,0.00749419,0.0132046,2.82934e-05,2.82934e-05,3.85914e-05,0.00384834,0.0,0.0,0.0,0.000120907,-9999,-9999
20190203,-8.747,1.0,4.8577,2.678,1.0,260.537,1.0,0.511,1.0,100.405,1.0,0.047,0.0,6.648,1.0,0.23128318596167655,1.0,-10.993125,1.0,4.527916666666667,1.0,4.208333333333333,1.0,3.110416666666667,1.0,1.4497916666666668,1.0,270.9791666666667,1.0,414.759,1.0,-12.475,-12.112,-11.745,-11.536,-10.898,-10.06,-8.819,-7.519,-6.399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.34357,-9999,-0.984633,-9999,-9999,-9999,-9999,-9999,-19.2098,-9999,-9999,-9999,-9999,1.44414,-0.0128715,0.0,-9999,-0.0128715,-0.0128715,-0.0112615,0.0,0.0,0.0,1.82718e-07,1.82734e-07,1.94889e-07,2.00983e-07,0.0128716,0.0112617,0.011262,0.0128716,0.00368263,0.00368263,0.005023,0.0100381,0.0,0.0,0.0,7.23984e-05,-9999,-9999
20190204,-14.087,1.0,5.98948,4.926,1.0,236.058,1.0,0.312,1.0,101.161,1.0,0.2,0.0,3.569,1.0,0.1881721250400786,0.9791666666666666,-15.748958333333333,1.0,7.604583333333333,1.0,7.294791666666666,1.0,4.45,1.0,3.1700000000000004,1.0,252.11458333333334,1.0,415.228,1.0,-11.338,-11.109,-11.02,-11.061,-10.627,-10.039,-8.936,-7.634,-6.478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.40159,-9999,-0.45684,-9999,-9999,-9999,-9999,-9999,-5.39937,-9999,-9999,-9999,-9999,2.14593,-0.0125014,0.0,-9999,-0.0125014,-0.0125014,-0.00257989,0.0,0.0,0.0,1.11321e-07,1.11332e-07,1.19554e-07,1.23721e-07,0.0125015,0.00258,0.00664002,0.0125015,0.00211673,0.00211673,0.00288717,0.00793562,0.0,0.0,0.0,0.000133153,-9999,-9999
20190205,-23.467,1.0,7.21769,7.605,1.0,179.644,1.0,0.187,1.0,101.667,0.895833,0.005,0.0,5.383,0.958333,0.11798028302107767,0.9166666666666666,-28.370208333333334,1.0,-9999,0.0,-9999,0.0,5.35625,1.0,5.046875,1.0,210.32291666666666,1.0,415.221,1.0,-11.506,-11.111,-10.798,-10.777,-10.353,-9.871,-8.935,-7.729,-6.563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.51514,-9999,0.207067,-9999,-9999,-9999,-9999,-9999,-8.96092,-9999,-9999,-9999,-9999,1.7104,-0.0123519,0.0,-9999,-0.0123519,-0.0123519,-0.00542504,0.0,0.0,0.0,1.32452e-08,1.32478e-08,1.53482e-08,1.64734e-08,0.0123519,0.00542505,0.00599116,0.0123519,2.26333e-05,2.26333e-05,3.08711e-05,0.00419726,0.0,0.0,0.0,0.000205549,-9999,-9999
20190206,-19.213,1.0,8.54026,7.563,1.0,193.887,1.0,0.236,1.0,101.319,0.979167,0.007,0.0,7.812,0.9375,0.20042577395077565,0.9375,-33.731875,1.0,-9999,0.0,-9999,0.0,5.881249999999999,1.0,5.409375,1.0,229.45416666666665,1.0,415.534,1.0,-11.969,-11.532,-11.114,-10.978,-10.456,-9.867,-8.923,-7.789,-6.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.78994,-9999,0.182064,-9999,-9999,-9999,-9999,-9999,-26.8346,-9999,-9999,-9999,-9999,2.57249,-0.0117803,0.0,-9999,-0.0117803,-0.0117803,0.00193475,0.0,0.0,0.0,3.38447e-08,3.38502e-08,3.83198e-08,4.06643e-08,0.0117803,-0.00193473,0.00633769,0.0117803,9.44335e-05,9.44335e-05,0.000128805,0.00594728,0.0,0.0,0.0,0.000204408,-9999,-9999
20190207,-11.906,1.0,9.95611,3.846,1.0,256.333,1.0,0.306,1.0,100.615,1.0,0.214,0.0,7.08,0.8125,0.2536184411403911,0.8125,-4.785208333333333,1.0,9.785999999999996,0.625,9.823666666666666,0.625,4.3687499999999995,1.0,2.4812499999999997,1.0,260.6375,1.0,415.581,1.0,-11.946,-11.551,-11.186,-11.067,-10.547,-9.938,-8.965,-7.839,-6.719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.56534,-9999,-0.197238,-9999,-9999,-9999,-9999,-9999,-23.8925,-9999,-9999,-9999,-9999,1.91148,-0.0144243,0.0,-9999,-0.0144243,-0.0144243,-0.0105723,0.0,0.0,0.0,1.43459e-07,1.43471e-07,1.52786e-07,1.57493e-07,0.0144244,0.0105725,0.0105727,0.0144245,0.0043788,0.0043788,0.00597256,0.00877246,0.0,0.0,0.0,0.000103959,-9999,-9999
20190208,-7.879,0.604167,11.4641,4.449,0.666667,255.328,0.604167,0.341,0.604167,100.863,0.333333,0.16,0.0,8.661,0.333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,414.821,0.604167,-11.703,-11.375,-11.107,-11.028,-10.528,-9.926,-8.946,-7.812,-6.702,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,0.604167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.3235,-9999,-1.52302,-9999,-9999,-9999,-9999,-9999,-21.6721,-9999,-9999,-9999,-9999,1.57475,-0.00582437,0.0,-9999,-0.00582437,-0.00582437,-0.00351645,0.0,0.0,0.0,2.23602e-07,2.23617e-07,2.35511e-07,2.4144e-07,0.00582457,0.00351668,0.00351698,0.00582458,0.00764914,0.00764914,0.00975356,0.0116177,0.0,0.0,0.0,0.000120242,-9999,-9999
20190209,-9.552,0.0,13.063,6.056,0.0,245.985,0.0,0.391,0.0,102.036,0.0,0.051,0.0,7.421,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,414.615,0.0,-11.69,-11.373,-11.106,-11.042,-10.545,-9.952,-8.983,-7.858,-6.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.12386,-9999,-1.31015,-9999,-9999,-9999,-9999,-9999,-25.3216,-9999,-9999,-9999,-9999,1.60831,0.00385896,0.0,-9999,0.00385896,0.00460919,0.00480362,0.0,0.0,0.0,1.67747e-07,1.67762e-07,1.79321e-07,1.85131e-07,-0.00385879,-0.00480347,-0.00460902,-0.00385879,0.003327,0.003327,0.00453794,0.00973597,0.0,0.0,0.0,0.000163685,-9999,-9999
20190210,-8.641,0.3125,14.752,5.779,0.333333,245.277,0.3125,0.392,0.3125,100.354,0.0,0.379,0.0,6.253,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.362,0.3125,-11.2,-10.938,-10.698,-10.711,-10.274,-9.792,-8.913,-7.856,-6.77,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.11456,-9999,-2.3701,-9999,-9999,-9999,-9999,-9999,-20.3783,-9999,-9999,-9999,-9999,1.53261,-0.00449569,0.0,-9999,-0.00449569,-0.00289372,-0.00289372,0.0,0.0,0.0,2.02737e-07,2.02752e-07,2.14399e-07,2.2022e-07,0.00449588,0.00289391,0.00289394,0.00449589,0.00598016,0.00598016,0.00815677,0.0100016,0.0,0.0,0.0,0.000156204,-9999,-9999
20190211,-16.25,0.75,16.53,5.921,0.791667,219.864,0.75,0.248,0.75,100.577,0.166667,0.277,0.0,6.888,0.166667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415.65,0.75,-11.269,-10.972,-10.677,-10.69,-10.257,-9.778,-8.902,-7.834,-6.741,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.31064,-9999,-1.28685,-9999,-9999,-9999,-9999,-9999,-18.4382,-9999,-9999,-9999,-9999,1.4667,-0.00813633,0.0,-9999,-0.00813633,-0.00813633,-0.00558965,0.0,0.0,0.0,5.95367e-08,5.9545e-08,6.61863e-08,6.96196e-08,0.00813636,0.00558971,0.00558998,0.00813636,0.000294937,0.000294937,0.000402285,0.00716152,0.0,0.0,0.0,0.000160044,-9999,-9999
20190212,-14.348,0.729167,18.3967,7.339,0.770833,233.811,0.729167,0.258,0.729167,99.405,0.208333,0.085,0.0,7.659,0.229167,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,415.683,0.729167,-11.236,-10.893,-10.624,-10.608,-10.164,-9.723,-8.89,-7.889,-6.835,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.4106,-9999,-0.590335,-9999,-0.832635,-9999,-9999,-9999,-22.5399,-9999,-31.7913,-9999,-9999,1.5441,-0.00841569,0.0,-9999,-0.00841569,-0.00841569,-0.00666485,0.0,0.0,0.0,8.51623e-08,8.51726e-08,9.33084e-08,9.74727e-08,0.00841576,0.00666494,0.00666522,0.00841576,0.000715657,0.000715657,0.000976135,0.00791273,0.0,0.0,0.0,0.000198369,-9999,-9999
20190213,-21.476,0.729167,20.351,11.868,0.770833,190.047,0.729167,0.23,0.729167,102.231,0.145833,0.011,0.0,4.629,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.79,0.729167,-11.171,-10.875,-10.608,-10.616,-10.224,-9.779,-8.961,-7.983,-6.976,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.4762,-9999,-0.149959,-9999,-0.211508,-9999,-9999,-9999,-22.7304,-9999,-32.06,-9999,-9999,1.53102,-0.00904454,0.0,-9999,-0.00904454,-0.00904454,-0.00904454,0.0,0.0,0.0,3.41615e-08,3.41665e-08,3.81401e-08,4.02032e-08,0.00904457,0.00904457,0.00904457,0.00904457,0.000132033,0.000132033,0.00018009,0.00505525,0.0,0.0,0.0,0.000320729,-9999,-9999
20190214,-24.45,0.729167,22.392,14.038,0.770833,188.418,0.729167,0.212,0.729167,102.788,0.145833,0.001,0.0,4.427,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,416.805,0.729167,-11.175,-10.832,-10.578,-10.587,-10.186,-9.774,-9.006,-8.09,-7.136,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.63476,-9999,-1.40696,-9999,-1.98444,-9999,-9999,-9999,-23.2702,-9999,-32.8213,-9999,-9999,1.53992,-0.00859199,0.0,-9999,-0.00859199,-0.00859199,-0.00658707,0.0,0.0,0.0,3.18974e-08,3.1902e-08,3.55928e-08,3.75039e-08,0.008592,0.0065871,0.00658725,0.008592,0.000118479,0.000118479,0.000161602,0.0042065,0.0,0.0,0.0,0.000379358,-9999,-9999
20190215,-24.522,0.5625,24.5191,10.461,0.625,194.74,0.5625,0.191,0.5625,101.947,0.166667,0.001,0.0,7.12,0.166667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.328,0.5625,-11.371,-11.008,-10.73,-10.706,-10.285,-9.851,-9.059,-8.149,-7.217,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.82903,-9999,-0.813273,-9999,-1.14708,-9999,-9999,-9999,-9.32861,-9999,-13.1575,-9999,-9999,1.4476,-0.00558114,0.0,-9999,-0.00558114,-0.00558114,-0.00343238,0.0,0.0,0.0,1.30032e-08,1.30056e-08,1.49724e-08,1.60196e-08,0.00558113,0.0034324,0.00343253,0.00558113,2.00052e-05,2.00052e-05,2.72866e-05,0.00380429,0.0,0.0,0.0,0.000282728,-9999,-9999
20190216,-21.899,0.270833,26.7317,9.62,0.291667,216.521,0.270833,0.173,0.270833,101.029,0.0,0.11,0.0,6.377,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.552,0.270833,-11.439,-11.079,-10.833,-10.794,-10.353,-9.907,-9.07,-8.132,-7.204,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.14012,-9999,-2.49014,-9999,-3.5122,-9999,-9999,-9999,-15.3142,-9999,-21.5998,-9999,-9999,1.47901,-0.00459318,0.0,-9999,-0.00459318,-0.00315038,-0.00315038,0.0,0.0,0.0,2.42234e-08,2.42273e-08,2.74493e-08,2.91438e-08,0.0045932,0.00315041,0.00315041,0.0045932,6.64613e-05,6.64613e-05,9.06512e-05,0.00485513,0.0,0.0,0.0,0.00025999,-9999,-9999
20190217,-14.4,0.6875,29.0287,15.697,0.729167,222.646,0.6875,0.301,0.6875,100.885,0.104167,0.011,0.0,5.567,0.125,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,417.218,0.6875,-11.344,-11.004,-10.808,-10.788,-10.384,-9.956,-9.137,-8.191,-7.251,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.90096,-9999,-1.67537,-9999,-2.36302,-9999,-9999,-9999,-19.5977,-9999,-27.6415,-9999,-9999,1.54057,-0.00813633,0.0,-9999,-0.00813633,-0.00813633,-0.00598757,0.0,0.0,0.0,8.5984e-08,8.59942e-08,9.40914e-08,9.82339e-08,0.00813639,0.00598766,0.00598794,0.0081364,0.000761107,0.000761107,0.00103813,0.00788689,0.0,0.0,0.0,0.000424199,-9999,-9999
